"TIME","GEO","UNIT","NA_ITEM","Value","Flag and Footnotes"
"2018","Estonia","Purchasing power standard (PPS, EU27 from 2020)","Compensation of employees per hour worked","15.2",""
"2018","Estonia","Purchasing power standard (PPS, EU27 from 2020)","Nominal labour productivity per person",":",""
"2018","Estonia","Purchasing power standard (PPS, EU27 from 2020)","Nominal labour productivity per hour worked",":",""
"2018","Estonia","Purchasing power standard (PPS, EU27 from 2020)","Real labour productivity per person",":",""
"2018","Estonia","Index, 2015=100","Compensation per employee",":",""
"2018","Estonia","Index, 2015=100","Compensation of employees per hour worked",":",""
"2018","Estonia","Index, 2020=100","Nominal labour productivity per person","77.1",""
"2018","Estonia","Index, 2020=100","Nominal labour productivity per hour worked","69.3",""
"2018","Estonia","Index, 2015=100","Real labour productivity per person","109.0",""
"2018","Estonia","Index, 2010=100","Compensation per employee",":",""
"2018","Estonia","Index, 2010=100","Compensation of employees per hour worked",":",""
"2018","Estonia","Index, 2010=100","Nominal labour productivity per person",":",""
"2018","Estonia","Index, 2010=100","Nominal labour productivity per hour worked",":",""
"2018","Estonia","Index, 2010=100","Real labour productivity per person","113.0",""
"2018","Ireland","Euro","Compensation per employee","49,809.5",""
"2018","Ireland","Euro","Compensation of employees per hour worked","29.3",""
"2018","Ireland","Euro","Nominal labour productivity per person",":",""
"2018","Ireland","Euro","Nominal labour productivity per hour worked",":",""
"2018","Ireland","Euro","Real labour productivity per person",":",""
"2018","Ireland","National currency","Compensation per employee","49,809.5",""
"2018","Ireland","National currency","Compensation of employees per hour worked","29.3",""
"2018","Ireland","National currency","Nominal labour productivity per person",":",""
"2018","Ireland","National currency","Nominal labour productivity per hour worked",":",""
"2018","Ireland","National currency","Real labour productivity per person",":",""
"2018","Ireland","Purchasing power standard (PPS)","Compensation per employee","43,818.7",""
"2018","Ireland","Purchasing power standard (PPS)","Compensation of employees per hour worked","25.8",""
"2018","Ireland","Purchasing power standard (PPS)","Nominal labour productivity per person",":",""
"2018","Ireland","Purchasing power standard (PPS)","Nominal labour productivity per hour worked",":",""
"2018","Ireland","Purchasing power standard (PPS)","Real labour productivity per person",":",""
"2018","Ireland","Purchasing power standard (PPS, EU27 from 2020)","Compensation per employee","42,991.9",""
"2018","Ireland","Purchasing power standard (PPS, EU27 from 2020)","Compensation of employees per hour worked","25.3",""
"2018","Ireland","Purchasing power standard (PPS, EU27 from 2020)","Nominal labour productivity per person",":",""
"2018","Ireland","Purchasing power standard (PPS, EU27 from 2020)","Nominal labour productivity per hour worked",":",""
"2018","Ireland","Purchasing power standard (PPS, EU27 from 2020)","Real labour productivity per person",":",""
"2018","Ireland","Index, 2015=100","Compensation per employee",":",""
"2018","Ireland","Index, 2015=100","Compensation of employees per hour worked",":",""
"2018","Ireland","Index, 2020=100","Nominal labour productivity per person","193.7",""
"2018","Ireland","Index, 2020=100","Nominal labour productivity per hour worked","176.6",""
"2018","Ireland","Index, 2015=100","Real labour productivity per person","110.0",""
"2018","Ireland","Index, 2010=100","Compensation per employee",":",""
"2018","Ireland","Index, 2010=100","Compensation of employees per hour worked",":",""
"2018","Ireland","Index, 2010=100","Nominal labour productivity per person",":",""
"2018","Ireland","Index, 2010=100","Nominal labour productivity per hour worked",":",""
"2018","Ireland","Index, 2010=100","Real labour productivity per person","142.9",""
"2018","Greece","Euro","Compensation per employee","21,723.0","p"
"2018","Greece","Euro","Compensation of employees per hour worked","11.3","p"
"2018","Greece","Euro","Nominal labour productivity per person",":",""
"2018","Greece","Euro","Nominal labour productivity per hour worked",":",""
"2018","Greece","Euro","Real labour productivity per person",":",""
"2018","Greece","National currency","Compensation per employee","21,723.0","p"
"2018","Greece","National currency","Compensation of employees per hour worked","11.3","p"
"2018","Greece","National currency","Nominal labour productivity per person",":",""
"2018","Greece","National currency","Nominal labour productivity per hour worked",":",""
"2018","Greece","National currency","Real labour productivity per person",":",""
"2018","Greece","Purchasing power standard (PPS)","Compensation per employee","26,568.2","p"
"2018","Greece","Purchasing power standard (PPS)","Compensation of employees per hour worked","13.9","p"
"2018","Greece","Purchasing power standard (PPS)","Nominal labour productivity per person",":",""
"2018","Greece","Purchasing power standard (PPS)","Nominal labour productivity per hour worked",":",""
"2018","Greece","Purchasing power standard (PPS)","Real labour productivity per person",":",""
"2018","Greece","Purchasing power standard (PPS, EU27 from 2020)","Compensation per employee","26,066.9","p"
"2018","Greece","Purchasing power standard (PPS, EU27 from 2020)","Compensation of employees per hour worked","13.6","p"
"2018","Greece","Purchasing power standard (PPS, EU27 from 2020)","Nominal labour productivity per person",":",""
"2018","Greece","Purchasing power standard (PPS, EU27 from 2020)","Nominal labour productivity per hour worked",":",""
"2018","Greece","Purchasing power standard (PPS, EU27 from 2020)","Real labour productivity per person",":",""
"2018","Greece","Index, 2015=100","Compensation per employee",":",""
"2018","Greece","Index, 2015=100","Compensation of employees per hour worked",":",""
"2018","Greece","Index, 2020=100","Nominal labour productivity per person","80.5",""
"2018","Greece","Index, 2020=100","Nominal labour productivity per hour worked","64.1",""
"2018","Greece","Index, 2015=100","Real labour productivity per person","99.5","p"
"2018","Greece","Index, 2010=100","Compensation per employee",":",""
"2018","Greece","Index, 2010=100","Compensation of employees per hour worked",":",""
"2018","Greece","Index, 2010=100","Nominal labour productivity per person",":",""
"2018","Greece","Index, 2010=100","Nominal labour productivity per hour worked",":",""
"2018","Greece","Index, 2010=100","Real labour productivity per person","94.2","p"
"2018","Spain","Euro","Compensation per employee","31,985.0","p"
"2018","Spain","Euro","Compensation of employees per hour worked","19.7","p"
"2018","Spain","Euro","Nominal labour productivity per person",":",""
"2018","Spain","Euro","Nominal labour productivity per hour worked",":",""
"2018","Spain","Euro","Real labour productivity per person",":",""
"2018","Spain","National currency","Compensation per employee","31,985.0","p"
"2018","Spain","National currency","Compensation of employees per hour worked","19.7","p"
"2018","Spain","National currency","Nominal labour productivity per person",":",""
"2018","Spain","National currency","Nominal labour productivity per hour worked",":",""
"2018","Spain","National currency","Real labour productivity per person",":",""
"2018","Spain","Purchasing power standard (PPS)","Compensation per employee","34,951.6","p"
"2018","Spain","Purchasing power standard (PPS)","Compensation of employees per hour worked","21.6","p"
"2018","Spain","Purchasing power standard (PPS)","Nominal labour productivity per person",":",""
"2018","Spain","Purchasing power standard (PPS)","Nominal labour productivity per hour worked",":",""
"2018","Spain","Purchasing power standard (PPS)","Real labour productivity per person",":",""
"2018","Spain","Purchasing power standard (PPS, EU27 from 2020)","Compensation per employee","34,292.2","p"
"2018","Spain","Purchasing power standard (PPS, EU27 from 2020)","Compensation of employees per hour worked","21.2","p"
"2018","Spain","Purchasing power standard (PPS, EU27 from 2020)","Nominal labour productivity per person",":",""
"2018","Spain","Purchasing power standard (PPS, EU27 from 2020)","Nominal labour productivity per hour worked",":",""
"2018","Spain","Purchasing power standard (PPS, EU27 from 2020)","Real labour productivity per person",":",""
"2018","Spain","Index, 2015=100","Compensation per employee",":",""
"2018","Spain","Index, 2015=100","Compensation of employees per hour worked",":",""
"2018","Spain","Index, 2020=100","Nominal labour productivity per person","99.7",""
"2018","Spain","Index, 2020=100","Nominal labour productivity per hour worked","95.6",""
"2018","Spain","Index, 2015=100","Real labour productivity per person","101.2","p"
"2018","Spain","Index, 2010=100","Compensation per employee",":",""
"2018","Spain","Index, 2010=100","Compensation of employees per hour worked",":",""
"2018","Spain","Index, 2010=100","Nominal labour productivity per person",":",""
"2018","Spain","Index, 2010=100","Nominal labour productivity per hour worked",":",""
"2018","Spain","Index, 2010=100","Real labour productivity per person","106.7","p"
"2018","France","Euro","Compensation per employee","48,799.0","p"
"2018","France","Euro","Compensation of employees per hour worked","34.7","p"
"2018","France","Euro","Nominal labour productivity per person",":",""
"2018","France","Euro","Nominal labour productivity per hour worked",":",""
"2018","France","Euro","Real labour productivity per person",":",""
"2018","France","National currency","Compensation per employee","48,799.0","p"
"2018","France","National currency","Compensation of employees per hour worked","34.7","p"
"2018","France","National currency","Nominal labour productivity per person",":",""
"2018","France","National currency","Nominal labour productivity per hour worked",":",""
"2018","France","National currency","Real labour productivity per person",":",""
"2018","France","Purchasing power standard (PPS)","Compensation per employee","44,736.5","p"
"2018","France","Purchasing power standard (PPS)","Compensation of employees per hour worked","31.8","p"
"2018","France","Purchasing power standard (PPS)","Nominal labour productivity per person",":",""
"2018","France","Purchasing power standard (PPS)","Nominal labour productivity per hour worked",":",""
"2018","France","Purchasing power standard (PPS)","Real labour productivity per person",":",""
"2018","France","Purchasing power standard (PPS, EU27 from 2020)","Compensation per employee","43,892.7","p"
"2018","France","Purchasing power standard (PPS, EU27 from 2020)","Compensation of employees per hour worked","31.2","p"
"2018","France","Purchasing power standard (PPS, EU27 from 2020)","Nominal labour productivity per person",":",""
"2018","France","Purchasing power standard (PPS, EU27 from 2020)","Nominal labour productivity per hour worked",":",""
"2018","France","Purchasing power standard (PPS, EU27 from 2020)","Real labour productivity per person",":",""
"2018","France","Index, 2015=100","Compensation per employee",":",""
"2018","France","Index, 2015=100","Compensation of employees per hour worked",":",""
"2018","France","Index, 2020=100","Nominal labour productivity per person","115.4",""
"2018","France","Index, 2020=100","Nominal labour productivity per hour worked","125.5",""
"2018","France","Index, 2015=100","Real labour productivity per person","102.5","p"
"2018","France","Index, 2010=100","Compensation per employee",":",""
"2018","France","Index, 2010=100","Compensation of employees per hour worked",":",""
"2018","France","Index, 2010=100","Nominal labour productivity per person",":",""
"2018","France","Index, 2010=100","Nominal labour productivity per hour worked",":",""
